experiment	run	sex	age_group	fold
SRP192714	SRR8908713	male	young_child	2
SRP192714	SRR8908558	female	young_child	2
SRP192714	SRR8908474	female	young_child	2
SRP192714	SRR8908439	female	young_child	2
SRP192714	SRR8908480	male	young_child	2
SRP192714	SRR8908697	female	young_child	2
SRP192714	SRR8908462	female	young_child	2
SRP192714	SRR8908395	female	young_child	2
SRP192714	SRR8908548	male	young_child	2
SRP192714	SRR8908485	male	young_child	2
SRP192714	SRR8908446	male	young_child	2
SRP192714	SRR8908451	male	young_child	2
SRP192714	SRR8908717	male	young_child	2
SRP192714	SRR8908466	female	young_child	2
SRP192714	SRR8908399	female	young_child	2
SRP192714	SRR8908712	male	young_child	2
SRP192714	SRR8908694	female	young_child	2
SRP192714	SRR8908546	male	young_child	2
SRP192714	SRR8908481	male	young_child	2
SRP192714	SRR8908475	female	young_child	2
SRP192714	SRR8908695	female	young_child	2
SRP192714	SRR8908433	female	young_child	2
SRP192714	SRR8908559	female	young_child	2
SRP192714	SRR8908722	male	young_child	2
SRP192714	SRR8908545	male	young_child	2
SRP192714	SRR8908441	male	young_child	2
SRP192714	SRR8908440	male	young_child	2
SRP192714	SRR8908544	male	young_child	2
SRP192714	SRR8908692	female	young_child	2
SRP192714	SRR8908557	female	young_child	2
SRP192714	SRR8908464	female	young_child	2
SRP192714	SRR8908403	female	young_child	2
SRP192714	SRR8908541	male	young_child	2
SRP192714	SRR8908563	female	young_child	2
SRP192714	SRR8908454	female	young_child	2
SRP192714	SRR8908437	female	young_child	2
SRP192714	SRR8908434	female	young_child	2
SRP192714	SRR8908716	male	young_child	2
SRP192714	SRR8908392	female	young_child	2
SRP192714	SRR8908445	male	young_child	2
SRP192714	SRR8908442	male	young_child	2
SRP192714	SRR8908690	female	young_child	2
SRP192714	SRR8908457	female	young_child	2
SRP192714	SRR8908554	female	young_child	2
SRP192714	SRR8908478	male	young_child	2
SRP192714	SRR8908543	male	young_child	2
SRP192714	SRR8908429	female	young_child	2
SRP192714	SRR8908551	male	young_child	2
SRP192714	SRR8908397	female	young_child	2
SRP192714	SRR8908473	female	young_child	2
SRP032775	SRR1177733	male	young_child	1
SRP032775	SRR1026971	female	young_child	1
SRP032775	SRR1177739	male	young_child	1
SRP032775	SRR1026970	female	young_child	1
SRP032775	SRR1026980	female	young_child	1
SRP032775	SRR1026996	male	young_child	1
SRP032775	SRR1026983	male	young_child	1
SRP032775	SRR1026997	male	young_child	1
SRP032775	SRR1026994	female	young_child	1
SRP032775	SRR1177741	female	young_child	1
SRP032775	SRR1026988	female	young_child	1
SRP032775	SRR1026990	female	young_child	1
SRP032775	SRR1026982	male	young_child	1
SRP032775	SRR1026978	female	young_child	1
SRP032775	SRR1177745	male	young_child	1
SRP032775	SRR1026992	female	young_child	1
SRP032775	SRR1177743	male	young_child	1
SRP032775	SRR1026986	male	young_child	1
SRP044228	SRR1510129	male	young_child	2
SRP032775	SRR1026995	female	young_child	1
SRP032775	SRR1177746	male	young_child	1
SRP032775	SRR1177740	male	young_child	1
SRP032775	SRR1026999	male	young_child	1
SRP032775	SRR1026998	male	young_child	1
SRP032775	SRR1177744	male	young_child	1
SRP032775	SRR1026989	female	young_child	1
SRP032775	SRR1026991	female	young_child	1
SRP032775	SRR1026979	female	young_child	1
SRP032775	SRR1177735	male	young_child	1
SRP032775	SRR1026987	male	young_child	1
SRP032775	SRR1026960	male	young_child	1
SRP032775	SRR1177742	female	young_child	1
SRP032775	SRR1177737	male	young_child	1
SRP032775	SRR1026973	female	young_child	1
SRP032775	SRR1026972	female	young_child	1
SRP032775	SRR1026962	male	young_child	1
SRP032775	SRR1026993	female	young_child	1
SRP032775	SRR1026984	male	young_child	1
SRP032775	SRR1026985	male	young_child	1
SRP032775	SRR1177734	male	young_child	1
SRP032775	SRR1026981	female	young_child	1
SRP032775	SRR1177738	male	young_child	1
SRP032775	SRR1027000	male	young_child	1
SRP032775	SRR1026961	male	young_child	1
SRP032775	SRR1026968	male	young_child	1
SRP032775	SRR1177736	male	young_child	1
SRP032775	SRR1026975	female	young_child	1
SRP032775	SRR1026974	female	young_child	1
SRP032775	SRR1027001	male	young_child	1
SRP044228	SRR1510130	female	young_child	2
SRP032775	SRR1026969	male	young_child	1
SRP032775	SRR1026977	female	young_child	1
SRP032775	SRR1026976	female	young_child	1
SRP032476	SRR1028013	male	young_child	2
SRP044228	SRR1510131	male	young_child	2
SRP081605	SRR4026925	male	young_child	2
SRP081605	SRR4027011	male	young_child	2
SRP081605	SRR4026972	male	young_child	2
SRP081605	SRR4026853	male	young_child	2
SRP110289	SRR5750775	male	young_child	2
SRP192714	SRR8908672	female	young_child	2
SRP192714	SRR8908577	male	young_child	2
SRP192714	SRR8908617	male	young_child	2
SRP192714	SRR8908592	female	young_child	2
SRP192714	SRR8908683	female	young_child	2
SRP192714	SRR8908569	male	young_child	2
SRP192714	SRR8908628	female	young_child	2
SRP192714	SRR8908675	female	young_child	2
SRP192714	SRR8908623	male	young_child	2
SRP192714	SRR8908680	female	young_child	2
SRP192714	SRR8908687	female	young_child	2
SRP192714	SRR8908498	male	young_child	2
SRP192714	SRR8908409	male	young_child	2
SRP192714	SRR8908599	female	young_child	2
SRP192714	SRR8908595	female	young_child	2
SRP192714	SRR8908627	male	young_child	2
SRP192714	SRR8908590	female	young_child	2
SRP192714	SRR8908626	male	young_child	2
SRP192714	SRR8908621	male	young_child	2
SRP192714	SRR8908589	female	young_child	2
SRP192714	SRR8908502	male	young_child	2
SRP192714	SRR8908706	female	young_child	2
SRP192714	SRR8908567	male	young_child	2
SRP192714	SRR8908629	female	young_child	2
SRP192714	SRR8908670	female	young_child	2
SRP192714	SRR8908619	male	young_child	2
SRP192714	SRR8908671	female	young_child	2
SRP192714	SRR8908700	female	young_child	2
SRP192714	SRR8908573	male	young_child	2
SRP192714	SRR8908414	male	young_child	2
SRP192714	SRR8908673	female	young_child	2
SRP192714	SRR8908637	female	young_child	2
SRP192714	SRR8908570	male	young_child	2
SRP192714	SRR8908678	female	young_child	2
SRP192714	SRR8908494	male	young_child	2
SRP192714	SRR8908669	female	young_child	2
SRP192714	SRR8908631	female	young_child	2
SRP192714	SRR8908499	male	young_child	2
SRP192714	SRR8908581	male	young_child	2
SRP192714	SRR8908565	male	young_child	2
SRP192714	SRR8908566	male	young_child	2
SRP192714	SRR8908568	male	young_child	2
SRP192714	SRR8908564	male	young_child	2
SRP192714	SRR8908571	male	young_child	2
SRP192714	SRR8908593	female	young_child	2
SRP192714	SRR8908495	male	young_child	2
SRP192714	SRR8908707	female	young_child	2
SRP192714	SRR8908635	female	young_child	2
SRP192714	SRR8908704	female	young_child	2
SRP192714	SRR8908415	male	young_child	2
SRP192714	SRR8908636	female	young_child	2
SRP192714	SRR8908576	male	young_child	2
SRP192714	SRR8908579	male	young_child	2
SRP192714	SRR8908620	male	young_child	2
SRP192714	SRR8908674	female	young_child	2
SRP192714	SRR8908684	female	young_child	2
SRP192714	SRR8908587	male	young_child	2
SRP192714	SRR8908633	female	young_child	2
SRP192714	SRR8908598	female	young_child	2
SRP192714	SRR8908634	female	young_child	2
SRP192714	SRR8908588	female	young_child	2
SRP192714	SRR8908664	female	young_child	2
SRP192714	SRR8908575	male	young_child	2
SRP192714	SRR8908677	female	young_child	2
SRP192714	SRR8908681	female	young_child	2
SRP192714	SRR8908679	female	young_child	2
SRP192714	SRR8908500	male	young_child	2
SRP192714	SRR8908410	male	young_child	2
SRP192714	SRR8908582	male	young_child	2
SRP192714	SRR8908668	female	young_child	2
SRP192714	SRR8908574	male	young_child	2
SRP192714	SRR8908591	female	young_child	2
SRP192714	SRR8908703	female	young_child	2
SRP192714	SRR8908625	male	young_child	2
SRP192714	SRR8908701	female	young_child	2
SRP192714	SRR8908702	female	young_child	2
SRP192714	SRR8908630	female	young_child	2
SRP192714	SRR8908578	male	young_child	2
SRP192714	SRR8908682	female	young_child	2
SRP192714	SRR8908686	female	young_child	2
SRP192714	SRR8908618	male	young_child	2
SRP192714	SRR8908413	male	young_child	2
SRP192714	SRR8908572	male	young_child	2
SRP192714	SRR8908583	male	young_child	2
SRP192714	SRR8908666	female	young_child	2
SRP192714	SRR8908709	female	young_child	2
SRP192714	SRR8908622	male	young_child	2
SRP192714	SRR8908616	male	young_child	2
SRP192714	SRR8908580	male	young_child	2
SRP192714	SRR8908501	male	young_child	2
SRP192714	SRR8908411	male	young_child	2
SRP192714	SRR8908406	male	young_child	2
SRP192714	SRR8908404	male	young_child	2
SRP192714	SRR8908708	female	young_child	2
SRP192714	SRR8908596	female	young_child	2
SRP192714	SRR8908497	male	young_child	2
SRP192714	SRR8908639	female	young_child	2
SRP192714	SRR8908597	female	young_child	2
SRP192714	SRR8908624	male	young_child	2
SRP192714	SRR8908705	female	young_child	2
SRP192714	SRR8908594	female	young_child	2
SRP192714	SRR8908496	male	young_child	2
SRP192714	SRR8908493	male	young_child	2
SRP192714	SRR8908632	female	young_child	2
SRP192714	SRR8908710	female	young_child	2
SRP192714	SRR8908412	male	young_child	2
SRP192714	SRR8908585	male	young_child	2
SRP192714	SRR8908667	female	young_child	2
SRP192714	SRR8908405	male	young_child	2
SRP192714	SRR8908503	male	young_child	2
SRP192714	SRR8908408	male	young_child	2
SRP192714	SRR8908711	female	young_child	2
SRP192714	SRR8908407	male	young_child	2
SRP192714	SRR8908676	female	young_child	2
SRP192714	SRR8908685	female	young_child	2
SRP192714	SRR8908586	male	young_child	2
SRP192714	SRR8908665	female	young_child	2
SRP192714	SRR8908584	male	young_child	2
SRP192714	SRR8908492	male	young_child	2
SRP192714	SRR8908638	female	young_child	2
SRP032775	SRR1026946	male	child	1
SRP032775	SRR1026950	female	child	1
SRP032775	SRR1026954	male	child	1
SRP032775	SRR1026956	female	child	1
SRP032775	SRR1177727	male	child	1
SRP032775	SRR1177729	male	child	1
SRP032775	SRR1026958	male	child	1
SRP032775	SRR1177731	female	child	1
SRP032775	SRR1026947	male	child	1
SRP032775	SRR1026959	male	child	1
SRP032775	SRR1026957	female	child	1
SRP032775	SRR1026955	male	child	1
SRP032775	SRR1177719	female	child	1
SRP032775	SRR1026936	female	child	1
SRP032775	SRR1026937	female	child	1
SRP032775	SRR1177732	female	child	1
SRP032775	SRR1177730	male	child	1
SRP032775	SRR1177728	male	child	1
SRP032775	SRR1177720	female	child	1
SRP032775	SRR1026938	female	child	1
SRP032775	SRR1026939	female	child	1
SRP032775	SRR1026952	female	child	1
SRP032775	SRR1026933	female	child	1
SRP032775	SRR1026932	female	child	1
SRP032775	SRR1026940	male	child	1
SRP044228	SRR1510132	male	child	2
SRP032775	SRR1177721	male	child	1
SRP032775	SRR1026941	male	child	1
SRP032775	SRR1026953	female	child	1
SRP032775	SRR1177703	female	child	1
SRP032775	SRR1026934	female	child	1
SRP032775	SRR1026935	female	child	1
ERP016816	ERR1578752	male	child	1
ERP106487	ERR2271029	male	child	3
SRP044228	SRR1510133	male	child	2
SRP058414	SRR2032042	male	child	1
SRP062178	SRR2149950	female	child	1
SRP062247	SRR2154090	male	child	3
SRP072769	SRR3322306	female	child	2
SRP072769	SRR3322305	female	child	2
SRP081605	SRR4026977	male	child	2
SRP081605	SRR4026978	female	child	2
SRP081605	SRR4026895	male	child	2
SRP081605	SRR4026930	female	child	2
SRP154276	SRR7535101	female	child	1
SRP192714	SRR8908512	male	child	2
SRP192714	SRR8908513	male	child	2
SRP192714	SRR8908764	male	child	2
SRP192714	SRR8908361	male	child	2
SRP192714	SRR8908528	male	child	2
SRP192714	SRR8908511	male	child	2
SRP192714	SRR8908362	male	child	2
SRP192714	SRR8908385	female	child	2
SRP192714	SRR8908523	female	child	2
SRP192714	SRR8908382	female	child	2
SRP192714	SRR8908353	male	child	2
SRP192714	SRR8908767	male	child	2
SRP192714	SRR8908533	male	child	2
SRP192714	SRR8908375	female	child	2
SRP192714	SRR8908383	female	child	2
SRP192714	SRR8908364	female	child	2
SRP192714	SRR8908535	male	child	2
SRP192714	SRR8908520	female	child	2
SRP192714	SRR8908509	male	child	2
SRP192714	SRR8908387	female	child	2
SRP192714	SRR8908372	female	child	2
SRP192714	SRR8908357	male	child	2
SRP192714	SRR8908539	male	child	2
SRP192714	SRR8908516	female	child	2
SRP192714	SRR8908369	female	child	2
SRP192714	SRR8908774	male	child	2
SRP192714	SRR8908766	male	child	2
SRP192714	SRR8908390	female	child	2
SRP192714	SRR8908388	female	child	2
SRP192714	SRR8908531	male	child	2
SRP192714	SRR8908504	male	child	2
SRP192714	SRR8908384	female	child	2
SRP192714	SRR8908510	male	child	2
SRP192714	SRR8908370	female	child	2
SRP192714	SRR8908386	female	child	2
SRP192714	SRR8908771	male	child	2
SRP192714	SRR8908772	male	child	2
SRP192714	SRR8908374	female	child	2
SRP192714	SRR8908526	female	child	2
SRP192714	SRR8908773	male	child	2
SRP192714	SRR8908356	male	child	2
SRP192714	SRR8908770	male	child	2
SRP192714	SRR8908530	male	child	2
SRP192714	SRR8908506	male	child	2
SRP192714	SRR8908371	female	child	2
SRP192714	SRR8908360	male	child	2
SRP192714	SRR8908514	male	child	2
SRP192714	SRR8908518	female	child	2
SRP192714	SRR8908373	female	child	2
SRP192714	SRR8908368	female	child	2
SRP192714	SRR8908381	female	child	2
SRP192714	SRR8908359	male	child	2
SRP192714	SRR8908377	female	child	2
SRP192714	SRR8908522	female	child	2
SRP192714	SRR8908538	male	child	2
SRP192714	SRR8908536	male	child	2
SRP192714	SRR8908515	male	child	2
SRP192714	SRR8908378	female	child	2
SRP192714	SRR8908391	female	child	2
SRP192714	SRR8908537	male	child	2
SRP192714	SRR8908517	female	child	2
SRP192714	SRR8908367	female	child	2
SRP192714	SRR8908519	female	child	2
SRP192714	SRR8908363	male	child	2
SRP192714	SRR8908376	female	child	2
SRP192714	SRR8908380	female	child	2
SRP192714	SRR8908354	male	child	2
SRP192714	SRR8908524	female	child	2
SRP192714	SRR8908534	male	child	2
SRP192714	SRR8908505	male	child	2
SRP192714	SRR8908389	female	child	2
SRP192714	SRR8908379	female	child	2
SRP192714	SRR8908507	male	child	2
SRP192714	SRR8908527	female	child	2
SRP192714	SRR8908765	male	child	2
SRP192714	SRR8908532	male	child	2
SRP192714	SRR8908775	male	child	2
SRP192714	SRR8908521	female	child	2
SRP192714	SRR8908508	male	child	2
SRP192714	SRR8908525	female	child	2
SRP192714	SRR8908352	male	child	2
SRP192714	SRR8908365	female	child	2
SRP192714	SRR8908358	male	child	2
SRP192714	SRR8908768	male	child	2
SRP192714	SRR8908529	male	child	2
SRP192714	SRR8908366	female	child	2
SRP192714	SRR8908769	male	child	2
SRP192714	SRR8908355	male	child	2
SRP032775	SRR1026926	female	child	1
SRP032775	SRR1026924	male	child	1
SRP032775	SRR1177689	female	child	1
SRP032775	SRR1177697	female	child	1
SRP032775	SRR1177701	male	child	1
SRP032775	SRR1177709	female	child	1
SRP032775	SRR1177705	female	child	1
SRP032775	SRR1177711	female	child	1
SRP032775	SRR1026930	female	child	1
SRP105312	SRR5483039	female	child	3
SRP032775	SRR1026931	female	child	1
SRP032775	SRR1177706	female	child	1
SRP032775	SRR1177710	female	child	1
SRP032775	SRR1026928	female	child	1
SRP032775	SRR1177690	female	child	1
SRP032775	SRR1177698	female	child	1
SRP032775	SRR1177715	male	child	1
SRP032775	SRR1026927	female	child	1
SRP032775	SRR1026929	female	child	1
SRP032775	SRR1026925	male	child	1
SRP032775	SRR1177716	male	child	1
SRP032775	SRR1026898	female	child	1
SRP032775	SRR1177717	female	child	1
SRP032775	SRR1026899	female	child	1
ERP016409	ERR1523949	male	child	3
ERP104782	ERR2174150	male	child	2
ERP104782	ERR2174149	male	child	2
SRP017262	SRR620028	male	child	3
SRP017262	SRR621698	male	child	3
SRP032476	SRR1027894	male	child	2
SRP044228	SRR1510134	male	child	2
SRP044228	SRR1510135	female	child	2
SRP045207	SRR1535269	female	child	3
SRP058414	SRR2032037	male	child	1
SRP062178	SRR2149944	male	child	1
SRP062178	SRR2149897	male	child	1
SRP081605	SRR4026874	female	child	2
SRP081605	SRR4027012	female	child	2
SRP081605	SRR4026969	female	child	2
SRP081605	SRR4026915	female	child	2
SRP081605	SRR4026897	male	child	2
SRP081605	SRR4026981	female	child	2
SRP081605	SRR4026961	female	child	2
SRP081605	SRR4026956	male	child	2
SRP081605	SRR4026849	male	child	2
SRP081605	SRR4026862	male	child	2
SRP081605	SRR4026921	female	child	2
SRP081605	SRR4026870	female	child	2
SRP081605	SRR4026962	female	child	2
SRP081605	SRR4026900	female	child	2
SRP081605	SRR4027007	male	child	2
SRP081605	SRR4026857	female	child	2
SRP081605	SRR4026967	female	child	2
SRP081605	SRR4026854	female	child	2
SRP081605	SRR4026992	male	child	2
SRP081605	SRR4026947	female	child	2
SRP081605	SRR4027014	female	child	2
SRP081605	SRR4027005	female	child	2
SRP081605	SRR4026876	female	child	2
SRP081605	SRR4026944	male	child	2
SRP081605	SRR4026909	male	child	2
SRP081605	SRR4026995	female	child	2
SRP081605	SRR4026933	female	child	2
SRP081605	SRR4026887	female	child	2
SRP099346	SRR5248351	male	child	2
SRP099346	SRR5248350	male	child	2
SRP109781	SRR5714754	male	child	3
SRP192714	SRR8908091	female	child	2
SRP192714	SRR8908229	male	child	2
SRP192714	SRR8908218	female	child	2
SRP192714	SRR8908214	female	child	2
SRP192714	SRR8908216	female	child	2
SRP192714	SRR8908344	female	child	2
SRP192714	SRR8908488	male	child	2
SRP192714	SRR8908289	female	child	2
SRP192714	SRR8908280	female	child	2
SRP192714	SRR8908231	male	child	2
SRP192714	SRR8908223	male	child	2
SRP192714	SRR8908290	female	child	2
SRP192714	SRR8908098	female	child	2
SRP192714	SRR8908215	female	child	2
SRP192714	SRR8908287	female	child	2
SRP192714	SRR8908281	female	child	2
SRP192714	SRR8908750	female	child	2
SRP192714	SRR8908340	female	child	2
SRP192714	SRR8908347	female	child	2
SRP192714	SRR8908490	male	child	2
SRP192714	SRR8908284	female	child	2
SRP192714	SRR8908220	male	child	2
SRP192714	SRR8908746	female	child	2
SRP192714	SRR8908751	female	child	2
SRP192714	SRR8908212	female	child	2
SRP192714	SRR8908090	female	child	2
SRP192714	SRR8908095	female	child	2
SRP192714	SRR8908209	female	child	2
SRP192714	SRR8908097	female	child	2
SRP192714	SRR8908210	female	child	2
SRP192714	SRR8908286	female	child	2
SRP192714	SRR8908342	female	child	2
SRP192714	SRR8908096	female	child	2
SRP192714	SRR8908211	female	child	2
SRP192714	SRR8908349	female	child	2
SRP192714	SRR8908742	female	child	2
SRP192714	SRR8908225	male	child	2
SRP192714	SRR8908285	female	child	2
SRP192714	SRR8908743	female	child	2
SRP192714	SRR8908089	female	child	2
SRP192714	SRR8908747	female	child	2
SRP192714	SRR8908346	female	child	2
SRP192714	SRR8908291	female	child	2
SRP192714	SRR8908283	female	child	2
SRP192714	SRR8908230	male	child	2
SRP192714	SRR8908350	female	child	2
SRP192714	SRR8908224	male	child	2
SRP192714	SRR8908208	female	child	2
SRP192714	SRR8908227	male	child	2
SRP192714	SRR8908749	female	child	2
SRP192714	SRR8908094	female	child	2
SRP192714	SRR8908341	female	child	2
SRP192714	SRR8908741	female	child	2
SRP192714	SRR8908740	female	child	2
SRP192714	SRR8908748	female	child	2
SRP192714	SRR8908092	female	child	2
SRP192714	SRR8908217	female	child	2
SRP192714	SRR8908219	female	child	2
SRP192714	SRR8908288	female	child	2
SRP192714	SRR8908744	female	child	2
SRP192714	SRR8908222	male	child	2
SRP192714	SRR8908491	male	child	2
SRP192714	SRR8908213	female	child	2
SRP192714	SRR8908221	male	child	2
SRP192714	SRR8908093	female	child	2
SRP192714	SRR8908099	female	child	2
SRP192714	SRR8908228	male	child	2
SRP192714	SRR8908745	female	child	2
SRP192714	SRR8908351	female	child	2
SRP192714	SRR8908345	female	child	2
SRP192714	SRR8908489	male	child	2
SRP192714	SRR8908282	female	child	2
SRP192714	SRR8908226	male	child	2
SRP192714	SRR8908088	female	child	2
SRP192714	SRR8908348	female	child	2
SRP192714	SRR8908343	female	child	2
SRP032775	SRR1177675	female	child	1
SRP032775	SRR1177673	female	child	1
SRP032775	SRR1026895	female	child	1
SRP032775	SRR1026896	female	child	1
SRP032775	SRR1026900	female	child	1
SRP032775	SRR1177677	female	child	1
SRP032775	SRR1177687	male	child	1
SRP032775	SRR1026910	female	child	1
SRP032775	SRR1026903	male	child	1
SRP032775	SRR1026911	female	child	1
SRP032775	SRR1026902	male	child	1
