Entrez	tissue
388381	pituitary
388394	pituitary
388419	pituitary
388531	pituitary
388553	pituitary
388662	pituitary
388795	pituitary
388882	pituitary
388942	pituitary
388951	pituitary
389015	pituitary
389023	pituitary
389073	pituitary
389075	pituitary
389170	pituitary
389197	pituitary
389206	pituitary
389208	pituitary
389257	pituitary
389383	pituitary
389384	pituitary
389421	pituitary
389549	pituitary
389652	pituitary
389668	pituitary
389690	pituitary
389692	pituitary
389799	pituitary
389827	pituitary
389840	pituitary
390066	pituitary
3904	pituitary
390616	pituitary
390664	pituitary
392307	pituitary
392465	pituitary
3948	pituitary
3972	pituitary
3973	pituitary
3975	pituitary
3990	pituitary
399670	pituitary
399693	pituitary
399717	pituitary
399947	pituitary
399967	pituitary
40	pituitary
400084	pituitary
400120	pituitary
400224	pituitary
400238	pituitary
4004	pituitary
400548	pituitary
400558	pituitary
400568	pituitary
400612	pituitary
400627	pituitary
400629	pituitary
400655	pituitary
400658	pituitary
400660	pituitary
400710	pituitary
400746	pituitary
400757	pituitary
400794	pituitary
400891	pituitary
4009	pituitary
400941	pituitary
400952	pituitary
400958	pituitary
400966	pituitary
400997	pituitary
401	pituitary
4010	pituitary
401024	pituitary
401027	pituitary
401089	pituitary
401236	pituitary
401250	pituitary
401253	pituitary
401387	pituitary
401398	pituitary
401409	pituitary
401491	pituitary
401551	pituitary
401565	pituitary
402160	pituitary
402381	pituitary
402415	pituitary
4025	pituitary
402665	pituitary
403314	pituitary
4036	pituitary
404037	pituitary
4062	pituitary
406983	pituitary
406984	pituitary
408263	pituitary
4117	pituitary
414149	pituitary
414157	pituitary
4143	pituitary
414301	pituitary
414760	pituitary
4158	pituitary
4168	pituitary
4250	pituitary
4284	pituitary
429	pituitary
431707	pituitary
4353	pituitary
43849	pituitary
439933	pituitary
440040	pituitary
440050	pituitary
440077	pituitary
440184	pituitary
440279	pituitary
440307	pituitary
440356	pituitary
440435	pituitary
440518	pituitary
440699	pituitary
440730	pituitary
440829	pituitary
440910	pituitary
440934	pituitary
441061	pituitary
441151	pituitary
441452	pituitary
441459	pituitary
441476	pituitary
441601	pituitary
442028	pituitary
442421	pituitary
442444	pituitary
442523	pituitary
4435	pituitary
444882	pituitary
445577	pituitary
449520	pituitary
4504	pituitary
4583	pituitary
4589	pituitary
460	pituitary
4606	pituitary
4624	pituitary
4656	pituitary
4661	pituitary
4741	pituitary
4745	pituitary
4747	pituitary
4760	pituitary
478	pituitary
479	pituitary
4808	pituitary
4821	pituitary
4842	pituitary
4868	pituitary
4884	pituitary
4887	pituitary
4892	pituitary
491	pituitary
492	pituitary
4922	pituitary
494188	pituitary
495	pituitary
4956	pituitary
496	pituitary
4978	pituitary
4986	pituitary
4988	pituitary
4990	pituitary
4995	pituitary
5015	pituitary
5024	pituitary
5053	pituitary
50614	pituitary
50615	pituitary
50617	pituitary
50632	pituitary
5076	pituitary
5079	pituitary
5080	pituitary
50805	pituitary
5081	pituitary
5083	pituitary
50940	pituitary
50944	pituitary
50945	pituitary
5100	pituitary
51046	pituitary
5105	pituitary
51059	pituitary
51083	pituitary
51151	pituitary
51156	pituitary
51168	pituitary
51207	pituitary
51213	pituitary
5122	pituitary
51224	pituitary
51286	pituitary
51297	pituitary
51305	pituitary
51364	pituitary
51412	pituitary
51438	pituitary
51440	pituitary
51442	pituitary
5145	pituitary
51473	pituitary
51555	pituitary
51617	pituitary
51666	pituitary
51686	pituitary
51702	pituitary
5173	pituitary
51761	pituitary
51764	pituitary
5275	pituitary
5308	pituitary
53340	pituitary
53353	pituitary
5370	pituitary
53828	pituitary
53836	pituitary
53841	pituitary
53904	pituitary
53942	pituitary
54072	pituitary
54084	pituitary
54207	pituitary
54212	pituitary
54329	pituitary
5443	pituitary
5444	pituitary
54457	pituitary
5449	pituitary
54514	pituitary
5454	pituitary
54550	pituitary
54551	pituitary
54626	pituitary
547	pituitary
54714	pituitary
54715	pituitary
54716	pituitary
54729	pituitary
54734	pituitary
54738	pituitary
5475	pituitary
54763	pituitary
54768	pituitary
54769	pituitary
54777	pituitary
54825	pituitary
54857	pituitary
5506	pituitary
55079	pituitary
551	pituitary
55117	pituitary
55130	pituitary
5521	pituitary
55211	pituitary
55220	pituitary
55231	pituitary
55259	pituitary
55282	pituitary
552853	pituitary
55289	pituitary
553	pituitary
554202	pituitary
554210	pituitary
554226	pituitary
554235	pituitary
5544	pituitary
55511	pituitary
55515	pituitary
55521	pituitary
55530	pituitary
55531	pituitary
55532	pituitary
55539	pituitary
5555	pituitary
55567	pituitary
5582	pituitary
55821	pituitary
55879	pituitary
55964	pituitary
55997	pituitary
55999	pituitary
56098	pituitary
56134	pituitary
56136	pituitary
56137	pituitary
56138	pituitary
56141	pituitary
56142	pituitary
56146	pituitary
56147	pituitary
56154	pituitary
5617	pituitary
56171	pituitary
56203	pituitary
56245	pituitary
5626	pituitary
56269	pituitary
56300	pituitary
56311	pituitary
5651	pituitary
5653	pituitary
5657	pituitary
56660	pituitary
56673	pituitary
56676	pituitary
5671	pituitary
5672	pituitary
5673	pituitary
56853	pituitary
56884	pituitary
56896	pituitary
56903	pituitary
56923	pituitary
56934	pituitary
56936	pituitary
56961	pituitary
56964	pituitary
570	pituitary
57047	pituitary
57057	pituitary
57084	pituitary
57110	pituitary
57113	pituitary
57144	pituitary
57156	pituitary
57167	pituitary
57172	pituitary
57282	pituitary
57338	pituitary
57369	pituitary
57408	pituitary
574538	pituitary
57467	pituitary
57468	pituitary
57481	pituitary
57495	pituitary
57497	pituitary
57501	pituitary
57512	pituitary
57524	pituitary
57528	pituitary
57529	pituitary
57540	pituitary
57574	pituitary
57578	pituitary
57582	pituitary
57586	pituitary
57626	pituitary
57628	pituitary
57642	pituitary
57709	pituitary
57795	pituitary
57817	pituitary
579	pituitary
5798	pituitary
5801	pituitary
58157	pituitary
58158	pituitary
58498	pituitary
58510	pituitary
58512	pituitary
5865	pituitary
5897	pituitary
5923	pituitary
59283	pituitary
59284	pituitary
59285	pituitary
59344	pituitary
5948	pituitary
594855	pituitary
5988	pituitary
5992	pituitary
6000	pituitary
6011	pituitary
6013	pituitary
6014	pituitary
6017	pituitary
6019	pituitary
60680	pituitary
6098	pituitary
610	pituitary
613126	pituitary
613211	pituitary
613212	pituitary
6247	pituitary
6291	pituitary
6318	pituitary
6323	pituitary
6326	pituitary
6329	pituitary
6334	pituitary
6370	pituitary
63827	pituitary
63923	pituitary
63930	pituitary
63950	pituitary
63970	pituitary
63973	pituitary
64090	pituitary
641365	pituitary
64211	pituitary
64220	pituitary
642366	pituitary
642394	pituitary
642515	pituitary
642597	pituitary
642633	pituitary
642636	pituitary
642864	pituitary
642924	pituitary
642987	pituitary
643037	pituitary
643160	pituitary
643236	pituitary
643365	pituitary
643711	pituitary
64377	pituitary
6439	pituitary
64405	pituitary
644093	pituitary
6441	pituitary
644186	pituitary
64446	pituitary
644524	pituitary
644809	pituitary
644890	pituitary
645030	pituitary
645249	pituitary
645369	pituitary
645426	pituitary
645553	pituitary
6456	pituitary
6457	pituitary
645961	pituitary
645974	pituitary
646024	pituitary
646174	pituitary
646486	pituitary
646643	pituitary
646862	pituitary
646960	pituitary
64711	pituitary
64714	pituitary
647166	pituitary
647309	pituitary
64799	pituitary
64800	pituitary
64850	pituitary
64902	pituitary
6492	pituitary
649238	pituitary
6493	pituitary
6496	pituitary
6506	pituitary
650655	pituitary
6511	pituitary
6514	pituitary
6521	pituitary
65217	pituitary
652972	pituitary
653073	pituitary
653075	pituitary
653149	pituitary
653203	pituitary
653269	pituitary
653316	pituitary
653437	pituitary
653489	pituitary
653720	pituitary
653786	pituitary
6540	pituitary
6543	pituitary
654429	pituitary
6547	pituitary
6549	pituitary
6554	pituitary
6555	pituitary
6557	pituitary
6568	pituitary
6572	pituitary
6579	pituitary
6585	pituitary
6620	pituitary
6656	pituitary
6658	pituitary
6664	pituitary
668	pituitary
6691	pituitary
6694	pituitary
6710	pituitary
6718	pituitary
6736	pituitary
6750	pituitary
6753	pituitary
6755	pituitary
6770	pituitary
6779	pituitary
6819	pituitary
6857	pituitary
6860	pituitary
6861	pituitary
6862	pituitary
6866	pituitary
6900	pituitary
6999	pituitary
7021	pituitary
7044	pituitary
7054	pituitary
7080	pituitary
7101	pituitary
7138	pituitary
7142	pituitary
7143	pituitary
7179	pituitary
7180	pituitary
7222	pituitary
723961	pituitary
7252	pituitary
7276	pituitary
727758	pituitary
727909	pituitary
728116	pituitary
728192	pituitary
728194	pituitary
728215	pituitary
728229	pituitary
728310	pituitary
728339	pituitary
728361	pituitary
728441	pituitary
728485	pituitary
728597	pituitary
728606	pituitary
728763	pituitary
729059	pituitary
729156	pituitary
729264	pituitary
729522	pituitary
729658	pituitary
729665	pituitary
729857	pituitary
729956	pituitary
729993	pituitary
730130	pituitary
730811	pituitary
731157	pituitary
732253	pituitary
732275	pituitary
733	pituitary
735	pituitary
7356	pituitary
7380	pituitary
7399	pituitary
7401	pituitary
7425	pituitary
7471	pituitary
7478	pituitary
7479	pituitary
7498	pituitary
7545	pituitary
7546	pituitary
7547	pituitary
758	pituitary
759	pituitary
765	pituitary
766	pituitary
768097	pituitary
7681	pituitary
768222	pituitary
7712	pituitary
773	pituitary
774	pituitary
7809	pituitary
7827	pituitary
7857	pituitary
78997	pituitary
79012	pituitary
79054	pituitary
791114	pituitary
791115	pituitary
79187	pituitary
793	pituitary
79315	pituitary
7932	pituitary
79400	pituitary
79413	pituitary
79570	pituitary
796	pituitary
79698	pituitary
79722	pituitary
79727	pituitary
79740	pituitary
79741	pituitary
79747	pituitary
79748	pituitary
79755	pituitary
79805	pituitary
79948	pituitary
80036	pituitary
80059	pituitary
80086	pituitary
80122	pituitary
80125	pituitary
80164	pituitary
80217	pituitary
8022	pituitary
80326	pituitary
80329	pituitary
80341	pituitary
80831	pituitary
80835	pituitary
8092	pituitary
81025	pituitary
81027	pituitary
81033	pituitary
81492	pituitary
815	pituitary
81616	pituitary
81796	pituitary
81833	pituitary
8193	pituitary
8224	pituitary
8277	pituitary
83445	pituitary
83447	pituitary
83482	pituitary
83546	pituitary
83650	pituitary
83656	pituitary
83657	pituitary
83659	pituitary
83661	pituitary
83697	pituitary
83698	pituitary
83723	pituitary
83729	pituitary
83795	pituitary
83851	pituitary
83853	pituitary
83873	pituitary
83876	pituitary
83884	pituitary
83889	pituitary
84059	pituitary
84063	pituitary
84084	pituitary
84107	pituitary
84109	pituitary
84125	pituitary
8419	pituitary
84210	pituitary
84226	pituitary
84229	pituitary
84239	pituitary
84249	pituitary
84258	pituitary
8431	pituitary
8433	pituitary
84332	pituitary
84435	pituitary
84465	pituitary
84466	pituitary
84467	pituitary
84528	pituitary
84530	pituitary
84570	pituitary
846	pituitary
84630	pituitary
84634	pituitary
84660	pituitary
84675	pituitary
8468	pituitary
84684	pituitary
84688	pituitary
84691	pituitary
8471	pituitary
84839	pituitary
84847	pituitary
84850	pituitary
84871	pituitary
84889	pituitary
84931	pituitary
84944	pituitary
84983	pituitary
85300	pituitary
85319	pituitary
85320	pituitary
85397	pituitary
85416	pituitary
85417	pituitary
85443	pituitary
85445	pituitary
85452	pituitary
85455	pituitary
85508	pituitary
8618	pituitary
869	pituitary
8715	pituitary
8739	pituitary
8756	pituitary
8788	pituitary
885	pituitary
8856	pituitary
8858	pituitary
886	pituitary
887	pituitary
8900	pituitary
8927	pituitary
8928	pituitary
8941	pituitary
8973	pituitary
89766	pituitary
89778	pituitary
89792	pituitary
89885	pituitary
8993	pituitary
8999	pituitary
90050	pituitary
90113	pituitary
90134	pituitary
90249	pituitary
9027	pituitary
90342	pituitary
90506	pituitary
9073	pituitary
9080	pituitary
9098	pituitary
9118	pituitary
9119	pituitary
91227	pituitary
9143	pituitary
9154	pituitary
9162	pituitary
91683	pituitary
91734	pituitary
91807	pituitary
91948	pituitary
9211	pituitary
92211	pituitary
9228	pituitary
92369	pituitary
9248	pituitary
927	pituitary
9271	pituitary
92747	pituitary
92749	pituitary
9312	pituitary
93190	pituitary
932	pituitary
93233	pituitary
93273	pituitary
93429	pituitary
9348	pituitary
9355	pituitary
9356	pituitary
9362	pituitary
93654	pituitary
9376	pituitary
9378	pituitary
9389	pituitary
93979	pituitary
94025	pituitary
94026	pituitary
94032	pituitary
94086	pituitary
94160	pituitary
9427	pituitary
9480	pituitary
9498	pituitary
9506	pituitary
9515	pituitary
9543	pituitary
9568	pituitary
9576	pituitary
9607	pituitary
9615	pituitary
9626	pituitary
9699	pituitary
9705	pituitary
9717	pituitary
9745	pituitary
9752	pituitary
9758	pituitary
9832	pituitary
9856	pituitary
9892	pituitary
9899	pituitary
9951	pituitary
9970	pituitary
9971	pituitary
100126791	prostate
100128006	prostate
100128098	prostate
100128788	prostate
100128946	prostate
100129129	prostate
100129175	prostate
100129520	prostate
100129597	prostate
100130148	prostate
100130587	prostate
100130771	prostate
100131315	prostate
100131320	prostate
100131366	prostate
100131604	prostate
100132594	prostate
100132677	prostate
100132708	prostate
100144602	prostate
100170229	prostate
100190949	prostate
100192379	prostate
10021	prostate
100287226	prostate
100287520	prostate
100287559	prostate
100287592	prostate
100288077	prostate
100288814	prostate
100288866	prostate
100422846	prostate
100422986	prostate
100463285	prostate
1005	prostate
10050	prostate
100505474	prostate
100505545	prostate
100505811	prostate
100505851	prostate
100505877	prostate
100505893	prostate
100505989	prostate
100505993	prostate
100506013	prostate
100506071	prostate
100506082	prostate
100506159	prostate
100506229	prostate
100506271	prostate
100506305	prostate
100506409	prostate
100506542	prostate
100506680	prostate
100506776	prostate
100506797	prostate
100507086	prostate
100507250	prostate
100507274	prostate
100507336	prostate
100507391	prostate
100507533	prostate
100507612	prostate
100508046	prostate
1006	prostate
100652791	prostate
100652911	prostate
10071	prostate
1008	prostate
100862680	prostate
100873942	prostate
100873965	prostate
100874006	prostate
100874029	prostate
100874091	prostate
100874093	prostate
100874146	prostate
100874185	prostate
100874198	prostate
100874259	prostate
100874284	prostate
100874374	prostate
100996301	prostate
100996342	prostate
100996385	prostate
100996425	prostate
100996694	prostate
100996941	prostate
101060019	prostate
101060544	prostate
101234261	prostate
101243555	prostate
101410536	prostate
10143	prostate
101927003	prostate
101927023	prostate
101927087	prostate
101927171	prostate
101927305	prostate
101927318	prostate
101927322	prostate
101927416	prostate
101927482	prostate
101927492	prostate
101927495	prostate
101927503	prostate
101927528	prostate
101927539	prostate
101927551	prostate
101927554	prostate
101927587	prostate
101927630	prostate
101927666	prostate
101927686	prostate
101927702	prostate
101927708	prostate
101927727	prostate
101927762	prostate
101927808	prostate
101927832	prostate
101927862	prostate
101927921	prostate
101927953	prostate
101927972	prostate
101927994	prostate
101928002	prostate
101928033	prostate
101928233	prostate
101928276	prostate
101928388	prostate
101928441	prostate
101928461	prostate
101928478	prostate
101928571	prostate
101928603	prostate
101928677	prostate
101928733	prostate
101928844	prostate
101928917	prostate
101928989	prostate
101929010	prostate
101929080	prostate
101929144	prostate
101929164	prostate
101929374	prostate
101929384	prostate
101929505	prostate
101929524	prostate
101929563	prostate
101929584	prostate
101929626	prostate
101929651	prostate
101929690	prostate
101929733	prostate
101929759	prostate
102723487	prostate
102723562	prostate
102724050	prostate
102724589	prostate
102724698	prostate
102724699	prostate
10321	prostate
103724388	prostate
1045	prostate
104533120	prostate
1047	prostate
10481	prostate
105369364	prostate
105369954	prostate
105370496	prostate
105371485	prostate
105371564	prostate
105371907	prostate
105372147	prostate
105373553	prostate
105373757	prostate
105373780	prostate
105374177	prostate
105374484	prostate
105374774	prostate
105375009	prostate
105375341	prostate
105376199	prostate
105376230	prostate
105376557	prostate
105376609	prostate
105376672	prostate
105376946	prostate
105377716	prostate
105377849	prostate
105378318	prostate
105378425	prostate
105378614	prostate
105378668	prostate
105378763	prostate
105379194	prostate
10562	prostate
10563	prostate
10595	prostate
10647	prostate
10690	prostate
10739	prostate
10753	prostate
107985075	prostate
