gene_id	go_id
10677	GO:0030036
1072	GO:0030036
1073	GO:0030036
10788	GO:0030036
10810	GO:0030036
11034	GO:0030036
11151	GO:0030036
11235	GO:0030036
114793	GO:0030036
116985	GO:0030036
116986	GO:0030036
118	GO:0030036
119	GO:0030036
123720	GO:0030036
1365	GO:0030036
1398	GO:0030036
146206	GO:0030036
149461	GO:0030036
150	GO:0030036
1525	GO:0030036
154796	GO:0030036
165904	GO:0030036
1739	GO:0030036
1794	GO:0030036
199	GO:0030036
2013	GO:0030036
2039	GO:0030036
221061	GO:0030036
221692	GO:0030036
2245	GO:0030036
2252	GO:0030036
2255	GO:0030036
226	GO:0030036
22808	GO:0030036
23043	GO:0030036
2316	GO:0030036
23189	GO:0030036
23370	GO:0030036
23396	GO:0030036
23433	GO:0030036
23607	GO:0030036
23616	GO:0030036
23647	GO:0030036
24142	GO:0030036
253260	GO:0030036
253980	GO:0030036
2549	GO:0030036
25802	GO:0030036
2693	GO:0030036
27032	GO:0030036
27183	GO:0030036
27289	GO:0030036
283431	GO:0030036
2885	GO:0030036
29127	GO:0030036
2919	GO:0030036
2934	GO:0030036
29780	GO:0030036
29984	GO:0030036
301	GO:0030036
3071	GO:0030036
3551	GO:0030036
358	GO:0030036
3636	GO:0030036
3645	GO:0030036
3688	GO:0030036
3693	GO:0030036
374666	GO:0030036
375307	GO:0030036
3815	GO:0030036
382	GO:0030036
387	GO:0030036
3880	GO:0030036
391	GO:0030036
3936	GO:0030036
3996	GO:0030036
399687	GO:0030036
408	GO:0030036
4287	GO:0030036
442721	GO:0030036
4430	GO:0030036
4627	GO:0030036
4628	GO:0030036
4771	GO:0030036
50488	GO:0030036
5058	GO:0030036
50848	GO:0030036
51466	GO:0030036
51474	GO:0030036
5170	GO:0030036
51738	GO:0030036
5319	GO:0030036
5341	GO:0030036
54434	GO:0030036
54509	GO:0030036
54551	GO:0030036
54566	GO:0030036
54784	GO:0030036
55604	GO:0030036
55761	GO:0030036
5592	GO:0030036
56203	GO:0030036
56776	GO:0030036
56907	GO:0030036
57026	GO:0030036
57175	GO:0030036
57381	GO:0030036
57471	GO:0030036
5754	GO:0030036
57553	GO:0030036
57580	GO:0030036
5770	GO:0030036
58	GO:0030036
58529	GO:0030036
5879	GO:0030036
5880	GO:0030036
5881	GO:0030036
5898	GO:0030036
5911	GO:0030036
5987	GO:0030036
60	GO:0030036
6093	GO:0030036
64780	GO:0030036
6624	GO:0030036
6708	GO:0030036
6714	GO:0030036
7082	GO:0030036
7124	GO:0030036
7126	GO:0030036
7168	GO:0030036
7184	GO:0030036
7273	GO:0030036
7401	GO:0030036
7429	GO:0030036
7430	GO:0030036
7454	GO:0030036
7456	GO:0030036
752	GO:0030036
7791	GO:0030036
7827	GO:0030036
79031	GO:0030036
79585	GO:0030036
79784	GO:0030036
79983	GO:0030036
81788	GO:0030036
825	GO:0030036
83715	GO:0030036
8394	GO:0030036
84033	GO:0030036
84168	GO:0030036
84193	GO:0030036
84501	GO:0030036
8452	GO:0030036
84665	GO:0030036
8476	GO:0030036
8477	GO:0030036
84952	GO:0030036
85360	GO:0030036
85369	GO:0030036
85462	GO:0030036
85464	GO:0030036
8557	GO:0030036
8572	GO:0030036
87	GO:0030036
88	GO:0030036
8829	GO:0030036
8936	GO:0030036
8976	GO:0030036
9024	GO:0030036
90550	GO:0030036
9181	GO:0030036
9266	GO:0030036
9294	GO:0030036
9344	GO:0030036
93627	GO:0030036
94134	GO:0030036
9475	GO:0030036
9564	GO:0030036
9578	GO:0030036
9645	GO:0030036
9722	GO:0030036
9788	GO:0030036
9828	GO:0030036
9844	GO:0030036
9938	GO:0030036
998	GO:0030036
1001	GO:0031424
100131902	GO:0031424
100132386	GO:0031424
100288323	GO:0031424
100505724	GO:0031424
100505753	GO:0031424
100507608	GO:0031424
100533177	GO:0031424
100996750	GO:0031424
1041	GO:0031424
11005	GO:0031424
11187	GO:0031424
112802	GO:0031424
121391	GO:0031424
125115	GO:0031424
126638	GO:0031424
140258	GO:0031424
140807	GO:0031424
144501	GO:0031424
147183	GO:0031424
147409	GO:0031424
1475	GO:0031424
162605	GO:0031424
1823	GO:0031424
1824	GO:0031424
1825	GO:0031424
1828	GO:0031424
1829	GO:0031424
1830	GO:0031424
1832	GO:0031424
192666	GO:0031424
196374	GO:0031424
2125	GO:0031424
2312	GO:0031424
23254	GO:0031424
23581	GO:0031424
254950	GO:0031424
25818	GO:0031424
25984	GO:0031424
26085	GO:0031424
284827	GO:0031424
286887	GO:0031424
319101	GO:0031424
337879	GO:0031424
337880	GO:0031424
337882	GO:0031424
337959	GO:0031424
337960	GO:0031424
337963	GO:0031424
337966	GO:0031424
337967	GO:0031424
337968	GO:0031424
337969	GO:0031424
337970	GO:0031424
337971	GO:0031424
337972	GO:0031424
337973	GO:0031424
337974	GO:0031424
337975	GO:0031424
337976	GO:0031424
337977	GO:0031424
337978	GO:0031424
337979	GO:0031424
338785	GO:0031424
340654	GO:0031424
342574	GO:0031424
353131	GO:0031424
353288	GO:0031424
353323	GO:0031424
353332	GO:0031424
353333	GO:0031424
3713	GO:0031424
3728	GO:0031424
374454	GO:0031424
3846	GO:0031424
3848	GO:0031424
3849	GO:0031424
3850	GO:0031424
3851	GO:0031424
3852	GO:0031424
3853	GO:0031424
3854	GO:0031424
3855	GO:0031424
3856	GO:0031424
3857	GO:0031424
3858	GO:0031424
3859	GO:0031424
3860	GO:0031424
3861	GO:0031424
3866	GO:0031424
386672	GO:0031424
386674	GO:0031424
386675	GO:0031424
386676	GO:0031424
386677	GO:0031424
386678	GO:0031424
386679	GO:0031424
386680	GO:0031424
386681	GO:0031424
386682	GO:0031424
386683	GO:0031424
386684	GO:0031424
386685	GO:0031424
3868	GO:0031424
3872	GO:0031424
387264	GO:0031424
387266	GO:0031424
387267	GO:0031424
387273	GO:0031424
3875	GO:0031424
3880	GO:0031424
3881	GO:0031424
3882	GO:0031424
3883	GO:0031424
3884	GO:0031424
3885	GO:0031424
3886	GO:0031424
3887	GO:0031424
3888	GO:0031424
388818	GO:0031424
3889	GO:0031424
3890	GO:0031424
3891	GO:0031424
3892	GO:0031424
390792	GO:0031424
4014	GO:0031424
404203	GO:0031424
43847	GO:0031424
43849	GO:0031424
439915	GO:0031424
440021	GO:0031424
440023	GO:0031424
440050	GO:0031424
440051	GO:0031424
5045	GO:0031424
5046	GO:0031424
51350	GO:0031424
5266	GO:0031424
5317	GO:0031424
5318	GO:0031424
54474	GO:0031424
5493	GO:0031424
5652	GO:0031424
57830	GO:0031424
63036	GO:0031424
64065	GO:0031424
643394	GO:0031424
643414	GO:0031424
643418	GO:0031424
643803	GO:0031424
643812	GO:0031424
653240	GO:0031424
6698	GO:0031424
6699	GO:0031424
6700	GO:0031424
6701	GO:0031424
6703	GO:0031424
6704	GO:0031424
6705	GO:0031424
6706	GO:0031424
6707	GO:0031424
6768	GO:0031424
7051	GO:0031424
7062	GO:0031424
728224	GO:0031424
728255	GO:0031424
728299	GO:0031424
728318	GO:0031424
730755	GO:0031424
81850	GO:0031424
81851	GO:0031424
81870	GO:0031424
81871	GO:0031424
81872	GO:0031424
823	GO:0031424
826	GO:0031424
83895	GO:0031424
83896	GO:0031424
83897	GO:0031424
83899	GO:0031424
83900	GO:0031424
83901	GO:0031424
83902	GO:0031424
84616	GO:0031424
84648	GO:0031424
8502	GO:0031424
85280	GO:0031424
85285	GO:0031424
85289	GO:0031424
85290	GO:0031424
85291	GO:0031424
85293	GO:0031424
85294	GO:0031424
8687	GO:0031424
8688	GO:0031424
8689	GO:0031424
9119	GO:0031424
9333	GO:0031424
10048	GO:0048666
1020	GO:0048666
10371	GO:0048666
10381	GO:0048666
10458	GO:0048666
10479	GO:0048666
10818	GO:0048666
10939	GO:0048666
11313	GO:0048666
113246	GO:0048666
116	GO:0048666
118813	GO:0048666
120892	GO:0048666
124842	GO:0048666
146760	GO:0048666
1499	GO:0048666
1501	GO:0048666
152330	GO:0048666
157922	GO:0048666
1600	GO:0048666
1630	GO:0048666
177	GO:0048666
1796	GO:0048666
1861	GO:0048666
203228	GO:0048666
2074	GO:0048666
2115	GO:0048666
220164	GO:0048666
22871	GO:0048666
23191	GO:0048666
23237	GO:0048666
23271	GO:0048666
23334	GO:0048666
23380	GO:0048666
23767	GO:0048666
238	GO:0048666
2534	GO:0048666
2549	GO:0048666
25814	GO:0048666
26011	GO:0048666
2629	GO:0048666
2668	GO:0048666
2674	GO:0048666
2675	GO:0048666
2676	GO:0048666
27289	GO:0048666
2817	GO:0048666
2885	GO:0048666
2886	GO:0048666
2887	GO:0048666
2932	GO:0048666
29967	GO:0048666
30011	GO:0048666
30819	GO:0048666
3276	GO:0048666
348	GO:0048666
349667	GO:0048666
3569	GO:0048666
3730	GO:0048666
374969	GO:0048666
375790	GO:0048666
378	GO:0048666
3897	GO:0048666
3912	GO:0048666
4131	GO:0048666
4133	GO:0048666
4135	GO:0048666
4137	GO:0048666
4647	GO:0048666
4653	GO:0048666
4684	GO:0048666
4744	GO:0048666
4803	GO:0048666
4897	GO:0048666
4902	GO:0048666
4978	GO:0048666
4983	GO:0048666
5015	GO:0048666
5048	GO:0048666
5063	GO:0048666
5076	GO:0048666
50863	GO:0048666
51294	GO:0048666
51332	GO:0048666
51412	GO:0048666
51466	GO:0048666
51567	GO:0048666
51738	GO:0048666
5290	GO:0048666
5291	GO:0048666
5293	GO:0048666
5295	GO:0048666
5335	GO:0048666
53358	GO:0048666
5457	GO:0048666
54664	GO:0048666
5532	GO:0048666
5538	GO:0048666
55715	GO:0048666
55740	GO:0048666
5578	GO:0048666
55816	GO:0048666
5588	GO:0048666
5594	GO:0048666
5595	GO:0048666
5598	GO:0048666
5623	GO:0048666
56288	GO:0048666
5649	GO:0048666
57178	GO:0048666
57187	GO:0048666
57465	GO:0048666
57468	GO:0048666
5747	GO:0048666
575	GO:0048666
57679	GO:0048666
57704	GO:0048666
57731	GO:0048666
5781	GO:0048666
5786	GO:0048666
5797	GO:0048666
5872	GO:0048666
5909	GO:0048666
59277	GO:0048666
59335	GO:0048666
5979	GO:0048666
6091	GO:0048666
6092	GO:0048666
6093	GO:0048666
6259	GO:0048666
627	GO:0048666
6285	GO:0048666
6376	GO:0048666
6387	GO:0048666
6405	GO:0048666
64096	GO:0048666
6464	GO:0048666
6477	GO:0048666
64843	GO:0048666
655	GO:0048666
6585	GO:0048666
6586	GO:0048666
6654	GO:0048666
6708	GO:0048666
6709	GO:0048666
6710	GO:0048666
6711	GO:0048666
6712	GO:0048666
6714	GO:0048666
6722	GO:0048666
6904	GO:0048666
7314	GO:0048666
7408	GO:0048666
7430	GO:0048666
7436	GO:0048666
7476	GO:0048666
7832	GO:0048666
7852	GO:0048666
7869	GO:0048666
7940	GO:0048666
79805	GO:0048666
815	GO:0048666
8239	GO:0048666
8399	GO:0048666
84062	GO:0048666
8408	GO:0048666
84612	GO:0048666
8506	GO:0048666
85358	GO:0048666
85440	GO:0048666
85451	GO:0048666
861	GO:0048666
864	GO:0048666
8660	GO:0048666
8766	GO:0048666
8826	GO:0048666
8851	GO:0048666
8882	GO:0048666
8904	GO:0048666
90249	GO:0048666
9046	GO:0048666
9048	GO:0048666
9211	GO:0048666
9218	GO:0048666
92211	GO:0048666
9252	GO:0048666
9260	GO:0048666
9344	GO:0048666
9353	GO:0048666
9369	GO:0048666
9378	GO:0048666
9394	GO:0048666
9463	GO:0048666
9637	GO:0048666
9638	GO:0048666
9693	GO:0048666
9846	GO:0048666
9855	GO:0048666
100133941	GO:0071902
10125	GO:0071902
10333	GO:0071902
10392	GO:0071902
10454	GO:0071902
10746	GO:0071902
10912	GO:0071902
10961	GO:0071902
11183	GO:0071902
11184	GO:0071902
11211	GO:0071902
11235	GO:0071902
11331	GO:0071902
1139	GO:0071902
120892	GO:0071902
136	GO:0071902
1432	GO:0071902
146433	GO:0071902
148252	GO:0071902
150	GO:0071902
152110	GO:0071902
153090	GO:0071902
154	GO:0071902
1616	GO:0071902
1647	GO:0071902
1654	GO:0071902
1815	GO:0071902
183	GO:0071902
1847	GO:0071902
1848	GO:0071902
1849	GO:0071902
1852	GO:0071902
1856	GO:0071902
1857	GO:0071902
1906	GO:0071902
1908	GO:0071902
1950	GO:0071902
1956	GO:0071902
205428	GO:0071902
2064	GO:0071902
207	GO:0071902
2081	GO:0071902
2146	GO:0071902
219771	GO:0071902
2246	GO:0071902
2247	GO:0071902
2255	GO:0071902
2260	GO:0071902
22943	GO:0071902
23043	GO:0071902
23118	GO:0071902
2321	GO:0071902
2322	GO:0071902
23328	GO:0071902
23411	GO:0071902
2357	GO:0071902
238	GO:0071902
255324	GO:0071902
257397	GO:0071902
2688	GO:0071902
27347	GO:0071902
2785	GO:0071902
284340	GO:0071902
28984	GO:0071902
28988	GO:0071902
2914	GO:0071902
29969	GO:0071902
3084	GO:0071902
3265	GO:0071902
3357	GO:0071902
345611	GO:0071902
3458	GO:0071902
3479	GO:0071902
3489	GO:0071902
3553	GO:0071902
3643	GO:0071902
3654	GO:0071902
3656	GO:0071902
3735	GO:0071902
3815	GO:0071902
387	GO:0071902
389400	GO:0071902
4057	GO:0071902
407048	GO:0071902
4216	GO:0071902
4217	GO:0071902
4294	GO:0071902
4296	GO:0071902
4486	GO:0071902
4515	GO:0071902
4616	GO:0071902
4908	GO:0071902
4916	GO:0071902
493	GO:0071902
5058	GO:0071902
51196	GO:0071902
51347	GO:0071902
51495	GO:0071902
5154	GO:0071902
5155	GO:0071902
51719	GO:0071902
51738	GO:0071902
51776	GO:0071902
5291	GO:0071902
5294	GO:0071902
5310	GO:0071902
5311	GO:0071902
54106	GO:0071902
54465	GO:0071902
54769	GO:0071902
54956	GO:0071902
55011	GO:0071902
5515	GO:0071902
55765	GO:0071902
5585	GO:0071902
5594	GO:0071902
5595	GO:0071902
5600	GO:0071902
5604	GO:0071902
5605	GO:0071902
5606	GO:0071902
5608	GO:0071902
5629	GO:0071902
56892	GO:0071902
5716	GO:0071902
57214	GO:0071902
57521	GO:0071902
57551	GO:0071902
5871	GO:0071902
5899	GO:0071902
595	GO:0071902
5979	GO:0071902
60675	GO:0071902
6091	GO:0071902
6188	GO:0071902
6233	GO:0071902
6283	GO:0071902
6288	GO:0071902
64127	GO:0071902
6464	GO:0071902
650	GO:0071902
6622	GO:0071902
6714	GO:0071902
6868	GO:0071902
6885	GO:0071902
6997	GO:0071902
7039	GO:0071902
7040	GO:0071902
7057	GO:0071902
7124	GO:0071902
7164	GO:0071902
7186	GO:0071902
7189	GO:0071902
727	GO:0071902
728	GO:0071902
7311	GO:0071902
7314	GO:0071902
7316	GO:0071902
7334	GO:0071902
7335	GO:0071902
7422	GO:0071902
7474	GO:0071902
7852	GO:0071902
7867	GO:0071902
79594	GO:0071902
7984	GO:0071902
801	GO:0071902
805	GO:0071902
808	GO:0071902
8091	GO:0071902
8115	GO:0071902
84231	GO:0071902
8517	GO:0071902
8536	GO:0071902
8567	GO:0071902
8600	GO:0071902
8682	GO:0071902
8737	GO:0071902
8767	GO:0071902
8792	GO:0071902
8817	GO:0071902
8844	GO:0071902
894	GO:0071902
896	GO:0071902
9064	GO:0071902
9261	GO:0071902
9294	GO:0071902
9344	GO:0071902
9370	GO:0071902
94056	GO:0071902
9518	GO:0071902
958	GO:0071902
959	GO:0071902
9623	GO:0071902
9693	GO:0071902
975	GO:0071902
983	GO:0071902
9894	GO:0071902
10053	GO:0019882
10120	GO:0019882
10121	GO:0019882
10134	GO:0019882
10197	GO:0019882
10213	GO:0019882
10427	GO:0019882
10437	GO:0019882
10484	GO:0019882
10540	GO:0019882
1062	GO:0019882
10671	GO:0019882
10802	GO:0019882
10890	GO:0019882
10981	GO:0019882
11004	GO:0019882
11021	GO:0019882
11127	GO:0019882
11258	GO:0019882
1147	GO:0019882
114876	GO:0019882
115827	GO:0019882
1173	GO:0019882
1174	GO:0019882
1175	GO:0019882
1211	GO:0019882
1213	GO:0019882
122706	GO:0019882
130340	GO:0019882
140735	GO:0019882
143471	GO:0019882
1509	GO:0019882
1510	GO:0019882
1512	GO:0019882
1514	GO:0019882
1515	GO:0019882
1520	GO:0019882
1535	GO:0019882
1536	GO:0019882
160	GO:0019882
161	GO:0019882
162	GO:0019882
163	GO:0019882
1636	GO:0019882
1639	GO:0019882
164	GO:0019882
1778	GO:0019882
1780	GO:0019882
1781	GO:0019882
1783	GO:0019882
1785	GO:0019882
200576	GO:0019882
2209	GO:0019882
2210	GO:0019882
22872	GO:0019882
22920	GO:0019882
23198	GO:0019882
23457	GO:0019882
24137	GO:0019882
26153	GO:0019882
285643	GO:0019882
29127	GO:0019882
2923	GO:0019882
3077	GO:0019882
3105	GO:0019882
3106	GO:0019882
3107	GO:0019882
3108	GO:0019882
3109	GO:0019882
3111	GO:0019882
3112	GO:0019882
3113	GO:0019882
3115	GO:0019882
3117	GO:0019882
3118	GO:0019882
3119	GO:0019882
3120	GO:0019882
3122	GO:0019882
3123	GO:0019882
3125	GO:0019882
3126	GO:0019882
3127	GO:0019882
3133	GO:0019882
3134	GO:0019882
3135	GO:0019882
3136	GO:0019882
3140	GO:0019882
3416	GO:0019882
3551	GO:0019882
3685	GO:0019882
3693	GO:0019882
375	GO:0019882
3796	GO:0019882
3797	GO:0019882
3798	GO:0019882
3831	GO:0019882
3832	GO:0019882
3835	GO:0019882
3902	GO:0019882
4012	GO:0019882
4688	GO:0019882
4689	GO:0019882
50489	GO:0019882
50856	GO:0019882
51128	GO:0019882
51143	GO:0019882
51164	GO:0019882
51752	GO:0019882
51762	GO:0019882
55016	GO:0019882
55080	GO:0019882
55860	GO:0019882
5641	GO:0019882
567	GO:0019882
5682	GO:0019882
5683	GO:0019882
5684	GO:0019882
5685	GO:0019882
5686	GO:0019882
5687	GO:0019882
5688	GO:0019882
5689	GO:0019882
5690	GO:0019882
5691	GO:0019882
5692	GO:0019882
5693	GO:0019882
5694	GO:0019882
5695	GO:0019882
5696	GO:0019882
5698	GO:0019882
5699	GO:0019882
56992	GO:0019882
5700	GO:0019882
5701	GO:0019882
5702	GO:0019882
5704	GO:0019882
5705	GO:0019882
5706	GO:0019882
5707	GO:0019882
5708	GO:0019882
5709	GO:0019882
5710	GO:0019882
5711	GO:0019882
5713	GO:0019882
5714	GO:0019882
5715	GO:0019882
5716	GO:0019882
5717	GO:0019882
5718	GO:0019882
5719	GO:0019882
5720	GO:0019882
5721	GO:0019882
5865	GO:0019882
5867	GO:0019882
5869	GO:0019882
5870	GO:0019882
5873	GO:0019882
6396	GO:0019882
64167	GO:0019882
6456	GO:0019882
64837	GO:0019882
653361	GO:0019882
6712	GO:0019882
6890	GO:0019882
6891	GO:0019882
6892	GO:0019882
7879	GO:0019882
811	GO:0019882
81930	GO:0019882
821	GO:0019882
829	GO:0019882
830	GO:0019882
832	GO:0019882
83547	GO:0019882
83871	GO:0019882
84516	GO:0019882
84643	GO:0019882
8517	GO:0019882
8655	GO:0019882
8673	GO:0019882
8722	GO:0019882
8773	GO:0019882
8905	GO:0019882
8907	GO:0019882
912	GO:0019882
9341	GO:0019882
9363	GO:0019882
93661	GO:0019882
9371	GO:0019882
948	GO:0019882
9491	GO:0019882
9493	GO:0019882
9554	GO:0019882
9632	GO:0019882
972	GO:0019882
9861	GO:0019882
9871	GO:0019882
100137049	GO:0046474
10026	GO:0046474
100996939	GO:0046474
10390	GO:0046474
1040	GO:0046474
10400	GO:0046474
10423	GO:0046474
10554	GO:0046474
10555	GO:0046474
10809	GO:0046474
1103	GO:0046474
1119	GO:0046474
1120	GO:0046474
1201	GO:0046474
126969	GO:0046474
128869	GO:0046474
137964	GO:0046474
1457	GO:0046474
1459	GO:0046474
1460	GO:0046474
146850	GO:0046474
149998	GO:0046474
150763	GO:0046474
1606	GO:0046474
1608	GO:0046474
1609	GO:0046474
162466	GO:0046474
171586	GO:0046474
200576	GO:0046474
200879	GO:0046474
201164	GO:0046474
204962	GO:0046474
2247	GO:0046474
22876	GO:0046474
22908	GO:0046474
23171	GO:0046474
23175	GO:0046474
23259	GO:0046474
23396	GO:0046474
23446	GO:0046474
23533	GO:0046474
23556	GO:0046474
248	GO:0046474
253558	GO:0046474
254531	GO:0046474
26279	GO:0046474
27124	GO:0046474
27132	GO:0046474
27315	GO:0046474
2819	GO:0046474
283748	GO:0046474
284098	GO:0046474
30814	GO:0046474
30849	GO:0046474
335	GO:0046474
336	GO:0046474
3612	GO:0046474
3631	GO:0046474
3635	GO:0046474
3636	GO:0046474
375	GO:0046474
376497	GO:0046474
377	GO:0046474
3931	GO:0046474
43	GO:0046474
4534	GO:0046474
4952	GO:0046474
51099	GO:0046474
51205	GO:0046474
51227	GO:0046474
5130	GO:0046474
51552	GO:0046474
51604	GO:0046474
51763	GO:0046474
5277	GO:0046474
5279	GO:0046474
5281	GO:0046474
5283	GO:0046474
5286	GO:0046474
5287	GO:0046474
5288	GO:0046474
5289	GO:0046474
5290	GO:0046474
5291	GO:0046474
5293	GO:0046474
5294	GO:0046474
5295	GO:0046474
5296	GO:0046474
5297	GO:0046474
5298	GO:0046474
5305	GO:0046474
5319	GO:0046474
5320	GO:0046474
5321	GO:0046474
5322	GO:0046474
5336	GO:0046474
5337	GO:0046474
5338	GO:0046474
54344	GO:0046474
54545	GO:0046474
54675	GO:0046474
54872	GO:0046474
54965	GO:0046474
55224	GO:0046474
55300	GO:0046474
55326	GO:0046474
55361	GO:0046474
55500	GO:0046474
55613	GO:0046474
55650	GO:0046474
55697	GO:0046474
55750	GO:0046474
56623	GO:0046474
56894	GO:0046474
56895	GO:0046474
56910	GO:0046474
56994	GO:0046474
57048	GO:0046474
57153	GO:0046474
5728	GO:0046474
57605	GO:0046474
57664	GO:0046474
57678	GO:0046474
5783	GO:0046474
5833	GO:0046474
58488	GO:0046474
5867	GO:0046474
5868	GO:0046474
59338	GO:0046474
59339	GO:0046474
6305	GO:0046474
64419	GO:0046474
64600	GO:0046474
64850	GO:0046474
64900	GO:0046474
65258	GO:0046474
65977	GO:0046474
660	GO:0046474
66036	GO:0046474
6901	GO:0046474
79837	GO:0046474
79888	GO:0046474
80055	GO:0046474
80230	GO:0046474
80235	GO:0046474
80339	GO:0046474
80736	GO:0046474
80821	GO:0046474
81490	GO:0046474
81579	GO:0046474
83394	GO:0046474
8394	GO:0046474
8395	GO:0046474
8396	GO:0046474
8398	GO:0046474
8399	GO:0046474
84188	GO:0046474
84302	GO:0046474
8443	GO:0046474
84725	GO:0046474
84803	GO:0046474
84879	GO:0046474
84992	GO:0046474
8503	GO:0046474
8525	GO:0046474
8526	GO:0046474
8527	GO:0046474
85465	GO:0046474
8605	GO:0046474
8733	GO:0046474
8760	GO:0046474
8776	GO:0046474
8813	GO:0046474
8818	GO:0046474
8821	GO:0046474
8867	GO:0046474
8871	GO:0046474
8895	GO:0046474
8897	GO:0046474
8898	GO:0046474
8904	GO:0046474
9091	GO:0046474
9107	GO:0046474
9108	GO:0046474
9110	GO:0046474
93183	GO:0046474
93210	GO:0046474
93492	GO:0046474
9362	GO:0046474
94005	GO:0046474
9468	GO:0046474
9487	GO:0046474
9488	GO:0046474
9600	GO:0046474
9663	GO:0046474
9791	GO:0046474
9896	GO:0046474
100533105	GO:0001558
10110	GO:0001558
102	GO:0001558
10201	GO:0001558
1026	GO:0001558
1027	GO:0001558
1029	GO:0001558
10298	GO:0001558
1031	GO:0001558
1032	GO:0001558
10371	GO:0001558
10399	GO:0001558
10459	GO:0001558
10507	GO:0001558
11007	GO:0001558
11116	GO:0001558
11170	GO:0001558
11344	GO:0001558
116224	GO:0001558
123879	GO:0001558
127833	GO:0001558
131566	GO:0001558
1457	GO:0001558
147138	GO:0001558
147906	GO:0001558
151835	GO:0001558
1594	GO:0001558
1630	GO:0001558
1654	GO:0001558
1826	GO:0001558
186	GO:0001558
1906	GO:0001558
1956	GO:0001558
1981	GO:0001558
1982	GO:0001558
201163	GO:0001558
2023	GO:0001558
203245	GO:0001558
2064	GO:0001558
207	GO:0001558
2203	GO:0001558
221927	GO:0001558
2273	GO:0001558
22954	GO:0001558
22999	GO:0001558
23025	GO:0001558
23251	GO:0001558
23327	GO:0001558
23404	GO:0001558
23411	GO:0001558
23499	GO:0001558
23677	GO:0001558
23678	GO:0001558
2395	GO:0001558
2475	GO:0001558
2487	GO:0001558
25	GO:0001558
2658	GO:0001558
27302	GO:0001558
2786	GO:0001558
2803	GO:0001558
28956	GO:0001558
29104	GO:0001558
29946	GO:0001558
29948	GO:0001558
3009	GO:0001558
3020	GO:0001558
3021	GO:0001558
3172	GO:0001558
3249	GO:0001558
3273	GO:0001558
3300	GO:0001558
3303	GO:0001558
3304	GO:0001558
3373	GO:0001558
344901	GO:0001558
3479	GO:0001558
348	GO:0001558
3558	GO:0001558
3624	GO:0001558
400410	GO:0001558
401135	GO:0001558
406979	GO:0001558
406980	GO:0001558
4088	GO:0001558
4089	GO:0001558
4137	GO:0001558
4241	GO:0001558
4323	GO:0001558
440093	GO:0001558
4487	GO:0001558
4504	GO:0001558
4633	GO:0001558
4682	GO:0001558
4686	GO:0001558
4722	GO:0001558
4856	GO:0001558
50618	GO:0001558
51009	GO:0001558
51079	GO:0001558
51176	GO:0001558
51193	GO:0001558
51196	GO:0001558
51379	GO:0001558
51447	GO:0001558
51616	GO:0001558
5167	GO:0001558
51760	GO:0001558
5245	GO:0001558
5371	GO:0001558
5393	GO:0001558
54512	GO:0001558
54555	GO:0001558
54617	GO:0001558
54825	GO:0001558
55004	GO:0001558
55031	GO:0001558
55210	GO:0001558
5538	GO:0001558
55602	GO:0001558
5645	GO:0001558
56981	GO:0001558
57142	GO:0001558
57144	GO:0001558
57154	GO:0001558
5716	GO:0001558
57521	GO:0001558
57699	GO:0001558
57805	GO:0001558
5795	GO:0001558
58191	GO:0001558
5931	GO:0001558
596	GO:0001558
604	GO:0001558
6098	GO:0001558
6195	GO:0001558
6197	GO:0001558
627	GO:0001558
6279	GO:0001558
6280	GO:0001558
6386	GO:0001558
64061	GO:0001558
6422	GO:0001558
6423	GO:0001558
64321	GO:0001558
6446	GO:0001558
6586	GO:0001558
659	GO:0001558
6595	GO:0001558
6597	GO:0001558
65981	GO:0001558
